1,0,1774928,0;0,8676982,0,1284831,0,003307544;0,7413242,0,07487398,0,006703235;0,6109537,0,03182912,0,01038748;0,4751544,0,006050259,0,01432071;0,3350906,0,0,01821164;0,1973877,0,02467,0,02175561;0,07999095,0,08557455,0,02423468;0,01328331,0,1783498,0,0248987;0,0,2805482,0,02394938;0,03789093,0,3776064,0,02169042;0,1267944,0,4553242,0,0184581;0,2517222,0,5037748,0,01487753;0,395108,0,5107006,0,01152898;0,5266845,0,4689147,0,009253703;0,5959101,0,3790641,0,009009983;0,5287589,0,2876218,0,01173053;0,3847401,0,2854734,0,01512283;0,3310386,0,3609988,0,01655173;0,3310386,0,3609988,0,01655173;Air
0,0,2834814,0;0,1163558,0,2185382,0,0004557974;0,2309667,0,1500919,0,0007982068;0,3498705,0,09135199,0,001051448;0,4716471,0,03878342,0,00120034;0,5994822,0,004849712,0,001288701;0,7325202,0,0,001284916;0,8614735,0,03721904,0,001231165;0,9626944,0,1263458,0,001171989;1,0,2549242,0,00116203;0,9731923,0,3852461,0,00119159;0,8906832,0,490071,0,001205146;0,7775764,0,5606536,0,001150791;0,6490901,0,5856524,0,0009879544;0,5256207,0,5562363,0,000743621;0,458234,0,4472194,0,0005469224;0,5275328,0,328269,0,0006779541;0,6498131,0,2918973,0,0009969921;0,7162962,0,3231352,0,001070344;0,7162962,0,3231352,0,001070344;Air
0,0,1859222,0;0,1155921,0,2334111,0,001075464;0,2645513,0,1932626,0,001999096;0,4064464,0,1111198,0,002726163;0,546207,0,04131513,0,003468286;0,6900445,0,0,004209302;0,8302767,0,01648533,0,004955496;0,9392328,0,1052268,0,005580248;0,9977459,0,2384278,0,006008473;1,0,3917486,0,00616718;0,9665595,0,5465876,0,006071663;0,8946366,0,6895652,0,005687818;0,7934167,0,8092824,0,005064706;0,6701884,0,88513,0,004219123;0,5419496,0,8939518,0,003283871;0,4510742,0,8007881,0,002539358;0,4754051,0,6276599,0,002606836;0,5854589,0,5132129,0,003401045;0,7170412,0,4961104,0,004312288;0,7759684,0,5340661,0,004452007;Air
0,0,3310623,0;0,09656163,0,2188127,6,695833E-05;0,2155704,0,1354183,0,0002859114;0,3429717,0,06877149,0,000498993;0,4737526,0,01884742,0,0007729298;0,6073255,0,0,001121195;0,7374548,0,007367986,0,001513415;0,8541742,0,0458075,0,001990904;0,946768,0,1140459,0,002549485;1,0,2143869,0,003122789;0,9896922,0,334005,0,003616035;0,9257947,0,4438521,0,003944438;0,8201793,0,5212411,0,003994693;0,6972707,0,5545221,0,003781861;0,5802041,0,5422166,0,003321094;0,4961712,0,4715937,0,002721788;0,4802274,0,3542016,0,002192439;0,5757029,0,2553054,0,002256382;0,6903207,0,273228,0,002762228;0,6903207,0,273228,0,002762228;Air
0,0,1630129,0,002457409;0,1095594,0,108515,0,002527273;0,2230888,0,06207662,0,002463642;0,3400227,0,02239418,0,002295957;0,4633767,0,0,002038191;0,5909359,0,0002407898,0,001657719;0,7202421,0,02274775,0,001205241;0,8427773,0,08273631,0,0007392319;0,9418601,0,1827562,0,0003185864;1,0,3130902,2,434189E-05;0,9846728,0,4508999,0;0,8918636,0,5466164,0,0002927033;0,7662091,0,5906124,0,0007176211;0,6314604,0,585855,0,001155061;0,5025877,0,544372,0,001476141;0,4439417,0,4263803,0,001585271;0,5254352,0,3309862,0,001398945;0,65738,0,3213539,0,001056866;0,7526872,0,42386,0,0006923726;0,7247577,0,3981767,0,0007760961;Air
0,0,3499591,0;0,1177348,0,2381983,0,0008542484;0,2505874,0,1616991,0,001706492;0,3831433,0,08508456,0,002471984;0,5214897,0,02525586,0,003164678;0,6670982,0,0,003777262;0,8099541,0,0377422,0,004225598;0,9221542,0,1374314,0,004481093;0,9837805,0,2793917,0,004520298;1,0,437692,0,00434718;0,9685538,0,5961738,0,003989098;0,8938301,0,7391754,0,003468955;0,7711375,0,8349864,0,002831241;0,623132,0,8507069,0,002218717;0,4914263,0,7831352,0,001729759;0,4197638,0,6452269,0,001441176;0,5171299,0,5097771,0,002106107;0,655372,0,5244828,0,002823991;0,7404319,0,6175261,0,002950696;0,7404319,0,6175261,0,002950696;Air
0,0,3587154,0;0,1018686,0,2608714,0,000362012;0,2156212,0,1815273,0,0007044204;0,3364186,0,1169466,0,0009958218;0,4571612,0,05639409,0,001252449;0,5848571,0,01841245,0,001493218;0,7153355,0,0,001708343;0,8434984,0,01603054,0,001947161;0,9508156,0,0802576,0,002240154;1,0,1927806,0,0025427;0,9760461,0,3156428,0,002753127;0,8970202,0,4168675,0,002772044;0,7908787,0,4877918,0,002576023;0,6723933,0,5230005,0,002207034;0,5557758,0,5147989,0,001698229;0,4928752,0,416432,0,001240196;0,5609196,0,2986787,0,001357288;0,6803111,0,2872192,0,001858757;0,7849762,0,3115292,0,002104333;0,7849762,0,3115292,0,002104333;Air
0,0,2276762,0,00045595;0,1149095,0,1668563,0,0004359209;0,2327939,0,1115528,0,000398396;0,3548975,0,06524012,0,0003295957;0,4790838,0,02288753,0,000195252;0,6094247,0,8,017192E-05;0,7423577,0,004292761,0;0,8673689,0,04634872,3,334929E-05;0,9588495,0,1334192,0,0002641359;1,0,2449206,0,0006652182;0,979557,0,3588333,0,001157399;0,9070424,0,4524068,0,001621018;0,800322,0,5118748,0,001953759;0,6779066,0,5268398,0,002072291;0,5625588,0,4936179,0,001955095;0,4972098,0,4046863,0,001541361;0,5530415,0,3037819,0,00108651;0,6784981,0,2796185,0,000956259;0,7272934,0,3382474,0,001033508;0,7272934,0,3382474,0,001033508;Air
0,0,2179795,0;0,1192956,0,2310617,0,0004814096;0,2403249,0,195997,0,0008494025;0,3456227,0,1247907,0,001129741;0,4518356,0,05982328,0,001406073;0,5673491,0,02027655,0,001642854;0,6866193,0,0,001820489;0,8059749,0,01663905,0,001927004;0,912169,0,07477082,0,001964439;0,9867377,0,1719874,0,001936351;1,0,2949805,0,001867077;0,9460732,0,4063861,0,001781043;0,8526785,0,4871422,0,001632426;0,7329177,0,5079844,0,001472827;0,6183413,0,4790606,0,001249789;0,5550875,0,3775401,0,001107294;0,6346236,0,2786065,0,001337924;0,7515767,0,3009155,0,001547353;0,782529,0,3940481,0,001358195;0,782529,0,3940481,0,001358195;Air
0,0,2417271,0;0,114313,0,2273625,0,0003795032;0,2217014,0,1778045,0,0006178101;0,3182916,0,1103649,0,0007896066;0,4204682,0,05482798,0,0009512029;0,5288732,0,01653278,0,001094349;0,6414869,0,0,00122011;0,7540613,0,01572781,0,001293761;0,857555,0,06298324,0,001333181;0,9432626,0,1391901,0,001324346;1,0,2398215,0,001284941;0,9961658,0,3553628,0,00124312;0,9363179,0,4539859,0,001204645;0,8361602,0,5104689,0,00114982;0,7226182,0,5158013,0,001047054;0,6201517,0,4691746,0,0009290627;0,5896763,0,3587507,0,0008781073;0,6958897,0,3214256,0,001112139;0,7702173,0,3348613,0,001118019;0,7702173,0,3348613,0,001118019;Air
0,0,1951362,0;0,1026738,0,1967704,0,0004930666;0,2094408,0,172912,0,0007805215;0,3138973,0,1364568,0,0008945465;0,4135927,0,08961076,0,000905061;0,5136534,0,04384128,0,0008739161;0,6196114,0,01326294,0,0008341178;0,7294352,0,0,0007761217;0,8396026,0,01272145,0,0007505199;0,9379585,0,06103546,0,0008186849;0,9996163,0,1468256,0,001011802;1,0,2490761,0,001297502;0,9461724,0,3372049,0,001570946;0,8562362,0,3928616,0,001750531;0,7505411,0,400739,0,001712301;0,6581693,0,3617358,0,001465362;0,6439084,0,2637304,0,001156506;0,7447723,0,2225489,0,001067618;0,8519843,0,2406908,0,001106698;0,8774995,0,2361909,0,001015949;Air
0,0,1277273,0;0,09484778,0,1554157,0,0004083193;0,197248,0,1588292,0,0007114868;0,2992439,0,1398284,0,000921984;0,3951955,0,1002906,0,001066605;0,4872977,0,05373996,0,001177817;0,5826369,0,01583155,0,00126435;0,6836702,0,0,001322064;0,7853818,0,009627501,0,001356904;0,8821692,0,04212449,0,001380887;0,963152,0,1037693,0,00140977;1,0,1957762,0,001519357;0,9842786,0,2937516,0,001633742;0,9181136,0,3699769,0,001692913;0,8201296,0,3937798,0,001660755;0,7268188,0,3750649,0,00145802;0,6945483,0,2938862,0,001134454;0,7959018,0,3028333,0,001216641;0,8503807,0,3421561,0,001213057;0,8503807,0,3421561,0,001213057;Air
0,0,4050806,0,0001960479;0,1106842,0,3192775,0,0001726268;0,2082313,0,2191049,0,0001032252;0,3152403,0,1277336,6,556341E-05;0,4350521,0,05328293,4,281597E-05;0,5669427,0,002491567,0;0,7074801,0,5,765194E-05;0,8381113,0,04319208,0,0002178397;0,9401082,0,1302563,0,0004535234;0,9891263,0,252695,0,0007352502;1,0,3831182,0,001015771;0,9597108,0,5091263,0,001245063;0,8660309,0,6059043,0,001347175;0,7380045,0,644656,0,001265444;0,611064,0,6184434,0,001029808;0,5078419,0,5481712,0,0006649399;0,491951,0,4239749,0,0002655906;0,6151738,0,3630087,0,0004323896;0,6902446,0,4123016,0,0005759398;0,6902446,0,4123016,0,0005759398;Air
0,0,06071789,0;0,07671503,0,1133969,0,0003798552;0,168415,0,1450642,0,0007060652;0,2680105,0,1524346,0,0009708559;0,3682072,0,147464,0,001185411;0,4672868,0,1292029,0,001337123;0,5594425,0,08797612,0,001378344;0,648236,0,0407176,0,001394545;0,7442698,0,01152657,0,001376214;0,8443081,0,0,001329402;0,9393277,0,0370071,0,001253977;0,9988796,0,1211289,0,001178173;1,0,2237325,0,001132942;0,9528543,0,3144111,0,001099913;0,876815,0,3827532,0,001048815;0,7759807,0,3957071,0,001023391;0,6846553,0,3501222,0,001030916;0,668952,0,2464127,0,001152121;0,7683933,0,2317572,0,001235973;0,7737598,0,2329851,0,001166101;Air
0,0,2511379,0;0,1130079,0,2711995,0,0004713373;0,2203154,0,2105449,0,0005122517;0,3202814,0,1396749,0,0004508724;0,4273176,0,07910933,0,000384557;0,5377531,0,02411046,0,0002906938;0,6594043,0,0,0002717175;0,7806684,0,0169845,0,0003728829;0,8817646,0,079255,0,0005882981;0,9591718,0,1652168,0,0008553145;1,0,2709658,0,001159046;0,9927341,0,3847263,0,001444161;0,9345872,0,485119,0,001666283;0,8333356,0,5459421,0,001716662;0,717472,0,5500985,0,001593762;0,6122199,0,5130758,0,0013196;0,5622625,0,4169208,0,0009510111;0,6050874,0,3090311,0,0006756582;0,7250177,0,2890036,0,0007286855;0,7650396,0,2971399,0,0007294689;Air
0,0,06094884,0;0,07599239,0,1399734,0,0004111403;0,1692902,0,2003983,0,0007701362;0,28515,0,1966136,0,001021175;0,3842312,0,1326292,0,001098354;0,4868219,0,07596304,0,00118066;0,5905331,0,02202307,0,00122052;0,7048585,0,0,001263914;0,8212923,0,005331111,0,001274333;0,9249892,0,05725892,0,001307412;0,9904319,0,1511317,0,00138838;1,0,2638611,0,001508171;0,9525723,0,3664379,0,001643794;0,8598716,0,4339958,0,001711501;0,746394,0,4512834,0,001704945;0,6419052,0,4097387,0,001591861;0,6171598,0,2999626,0,001479964;0,6984391,0,2175878,0,001545445;0,812827,0,2522231,0,001516922;0,812827,0,2522231,0,001516922;Air
0,0,1883899,0;0,1212684,0,1400092,0,0002277868;0,2455028,0,09738408,0,000323494;0,3701026,0,05687469,0,0003667916;0,4954872,0,01853373,0,0003375418;0,6253774,0,0,0003306166;0,7546231,0,01364722,0,0004131721;0,8690524,0,06595858,0,0006275186;0,9565283,0,1490778,0,0009443456;1,0,2559355,0,001355893;0,9942285,0,3689804,0,00180445;0,9295565,0,4653945,0,002206703;0,8326614,0,5352023,0,002482222;0,7142899,0,5607973,0,002513491;0,5983589,0,5437968,0,002314514;0,5134305,0,4814629,0,001848856;0,5157388,0,3761496,0,001327296;0,6159212,0,3015688,0,001119206;0,7426068,0,310423,0,001141151;0,7350994,0,3077103,0,001089683;Air
0,0,06547428,0;0,1199938,0,08310948,0,0006795141;0,2473784,0,07655329,0,001227337;0,3772906,0,0510712,0,001600748;0,5056067,0,01974495,0,001890079;0,6347171,0,0,002146974;0,7621222,0,004103335,0,002432002;0,8772936,0,04895177,0,002752391;0,9623246,0,1347163,0,003078611;1,0,2473193,0,003400209;0,9787541,0,3648693,0,003673036;0,9022406,0,4616505,0,003810374;0,7984397,0,5323962,0,003770897;0,6798785,0,569352,0,003536034;0,5637413,0,5500717,0,003132944;0,5044612,0,4546495,0,002697402;0,5446148,0,3345143,0,00255077;0,6589881,0,2772747,0,002825345;0,7583517,0,3377626,0,002988413;0,7583517,0,3377626,0,002988413;Air
0,0,1466544,0,000959565;0,09534258,0,111842,0,001077042;0,1902662,0,07724795,0,001134075;0,2849059,0,04290296,0,001170556;0,3823626,0,01776959,0,001160861;0,482302,0,002247635,0,001089848;0,5845114,0,0,0009707842;0,6877859,0,01108705,0,0008048452;0,791804,0,03025951,0,0006062357;0,8921631,0,07164606,0,0003738062;0,9721912,0,1489112,0,0001346302;1,0,2550522,0;0,9530116,0,3484002,5,457171E-05;0,8682267,0,4101962,0,0001510967;0,7608432,0,4122067,0,0003201216;0,6648657,0,3609341,0,0004800886;0,6349908,0,2584372,0,0005744272;0,724861,0,2078015,0,0005789748;0,8196015,0,2458593,0,0004058896;0,8196015,0,2458593,0,0004058896;Air
0,0,2368082,0;0,1074728,0,1615288,0,0003181402;0,2234459,0,1036699,0,0005699598;0,3442958,0,06145715,0,0007759384;0,4665734,0,02668902,0,0009204783;0,5914508,0,005698809,0,001008108;0,7180212,0,0,001029689;0,8415291,0,02764854,0,001045926;0,9433827,0,101539,0,001091182;1,0,2119878,0,001192397;0,9940114,0,3339521,0,001355907;0,9317039,0,4395803,0,001505342;0,8272864,0,506426,0,001585207;0,7050771,0,5271294,0,001556609;0,58557,0,5083132,0,001370077;0,5075482,0,424308,0,001050903;0,5654528,0,3146203,0,0009157324;0,6882522,0,2849091,0,001017586;0,8201498,0,3009264,0,001048931;0,8201498,0,3009264,0,001048931;Air
0,0,4098756,0,0001002492;0,07860578,0,3218571,0,0002015374;0,1664981,0,2444206,0,0002821524;0,257513,0,1717816,0,0002982211;0,3546261,0,107997,0,000265517;0,4589135,0,05629295,0,0002074761;0,5694445,0,01822418,0,0001340631;0,6855406,0,4,689553E-05;0,8034419,0,007410532,0;0,9102598,0,05534125,5,631713E-05;0,9807779,0,1429667,0,0002709126;1,0,2487378,0,0005997125;0,9620718,0,3476656,0,0009706618;0,8775839,0,4166414,0,001262271;0,7710327,0,4483146,0,001387645;0,6622872,0,4340002,0,001318435;0,6062612,0,3457259,0,001045019;0,6604941,0,2513232,0,0007867398;0,7725893,0,2298202,0,0007050032;0,8134901,0,221553,0,0006657818;Air
0,0,2252623,0;0,1156781,0,1856036,0,0003769225;0,2250885,0,1256955,0,0005275058;0,337733,0,07421663,0,0006367797;0,4534467,0,03144474,0,0006975281;0,5731989,0,002890405,0,0007279611;0,6956162,0,0,0007906312;0,8137398,0,02710652,0,0008932381;0,9157204,0,08807611,0,001058907;0,9825191,0,1807854,0,001326294;1,0,2899326,0,001662313;0,9529905,0,389814,0,0020099;0,8634149,0,4594389,0,002258946;0,7509846,0,4856586,0,002307171;0,6436839,0,4538723,0,002124286;0,591119,0,3656165,0,001718381;0,658003,0,2738054,0,001450118;0,7739899,0,2446161,0,001388402;0,8056595,0,2899238,0,0015122;0,8056595,0,2899238,0,0015122;Air
0,0,2176937,0;0,1042239,0,1266168,0,0004616727;0,2192091,0,0607241,0,0009634845;0,3416247,0,02152621,0,0014425;0,4665405,0,0,001860652;0,5914372,0,001680026,0,002220159;0,7127615,0,02821548,0,002499642;0,8228346,0,08408623,0,002712118;0,9171203,0,1642028,0,002852168;0,9773895,0,274216,0,002892653;1,0,3996909,0,002846842;0,963748,0,5240774,0,002702337;0,8866669,0,6290359,0,002479645;0,7680854,0,6771604,0,002228376;0,6432586,0,6774082,0,001927042;0,5595376,0,5859585,0,001737999;0,6456059,0,4845432,0,002079436;0,772129,0,4914896,0,002291802;0,8419461,0,5024133,0,002210233;0,8419461,0,5024133,0,002210233;Air
0,0,2007518,0,001280955;0,1094216,0,1415509,0,001132979;0,2150414,0,07580186,0,0009202797;0,3272605,0,02053448,0,0006526383;0,4540743,0,0,000443771;0,5842555,0,005291237,0,000249339;0,7103046,0,04317425,0,0001029026;0,8221797,0,1128551,1,571273E-05;0,9125059,0,2073566,0;0,9725875,0,3208578,6,570302E-05;1,0,4443888,0,0001850358;0,9758776,0,5659221,0,0004001323;0,9064207,0,6676706,0,0006797769;0,7967124,0,7293127,0,0009584067;0,66881,0,7385877,0,001164824;0,5503446,0,6912829,0,001252942;0,5033517,0,5777095,0,001168324;0,5706013,0,4732532,0,001027767;0,6925775,0,4354906,0,0008876294;0,7122766,0,4380265,0,0008009469;Air
0,0,07916277,0;0,112642,0,1024606,0,0008748077;0,2417014,0,08336648,0,001574391;0,3691379,0,039038,0,002109094;0,4976209,0,006650952,0,002594745;0,6260312,0,0,003071913;0,7502921,0,02031302,0,003518647;0,8647403,0,0668437,0,003932232;0,9582093,0,1442612,0,004313997;1,0,2578049,0,004632977;0,9823923,0,3797762,0,004833204;0,90864,0,4823237,0,004856064;0,8067819,0,5585774,0,004699444;0,6902369,0,6057733,0,004369545;0,5716947,0,6060479,0,003851472;0,4939542,0,5231943,0,003336017;0,5199439,0,3935364,0,003245724;0,6284534,0,3190387,0,003601983;0,7550311,0,3634801,0,004052007;0,7550311,0,3634801,0,004052007;Air
0,0,05630694,0;0,1196916,0,03997897,0,000636872;0,2392132,0,01998948,0,001221639;0,358894,0,004617604,0,001736101;0,4786923,0,0,002163946;0,5976925,0,002175877,0,002523508;0,715555,0,02098386,0,002762969;0,8272823,0,0647419,0,002876346;0,9220233,0,1436682,0,002807558;0,9840479,0,2565496,0,002530282;1,0,3889583,0,002075424;0,9674573,0,5195384,0,001523838;0,885929,0,621047,0,0009470759;0,7663836,0,6534975,0,0005177481;0,6467692,0,6217442,0,0002518301;0,5509794,0,5404915,8,892582E-05;0,5648614,0,3959637,0,0004064939;0,6844677,0,3597493,0,0008864271;0,8072038,0,3856198,0,001086085;0,8670391,0,4198557,0,0009760101;Air
0,0,1420588,0,003938788;0,1020365,0,08132675,0,004082804;0,2126685,0,04466835,0,00408594;0,324704,0,01317994,0,004020029;0,4413911,0,0050952,0,003791139;0,5593033,0,0,003486082;0,6791112,0,01170629,0,003062281;0,7981768,0,04619276,0,00251166;0,9037108,0,1278028,0,001835526;0,976775,0,2528059,0,001135379;1,0,4028382,0,0005149111;0,9565515,0,5488642,0,0001114418;0,8548133,0,6552515,0;0,7190576,0,7003922,0,0001554953;0,5747715,0,6822678,0,0004970136;0,4503639,0,592265,0,00101368;0,4210668,0,4376222,0,001616541;0,528784,0,3587933,0,00171505;0,6632479,0,3602197,0,001446297;0,7051294,0,3208298,0,001430809;Air
0,0,3417403,0,003968482;0,04930225,0,2227293,0,003992553;0,1393829,0,1352763,0,003788797;0,2478205,0,07164108,0,00345968;0,3657061,0,02454743,0,003032665;0,4931964,0,0,002519578;0,6272476,0,00421747,0,001931558;0,7631355,0,0409084,0,001310866;0,8825387,0,1301868,0,0007305371;0,9674166,0,259879,0,0002808242;1,0,4116888,2,967126E-05;0,976661,0,5606607,0;0,9020387,0,6858888,0,0001565543;0,7702115,0,7420477,0,0005876163;0,6214818,0,7225081,0,001095821;0,4983639,0,6298795,0,001538396;0,4641854,0,4864965,0,00176373;0,5413719,0,3739853,0,001593811;0,678811,0,4085876,0,0008211785;0,678811,0,4085876,0,0008211785;Air
0,0,2842566,0,00540948;0,06512612,0,1933272,0,00498319;0,1418342,0,1223893,0,004423477;0,214349,0,06432458,0,003799618;0,2915506,0,02665215,0,003129137;0,3641672,0,0,002452497;0,4475402,0,007035482,0,001764841;0,5390021,0,06618168,0,001105151;0,6262308,0,1962335,0,0005438276;0,6979874,0,3978823,0,00017061;0,7379729,0,6317431,0;0,7164717,0,8422802,0,0001180465;0,638096,0,9665567,0,0005202955;0,5244671,1,0,001104643;0,3922797,0,9374704,0,001803289;0,2778316,0,7785306,0,002377381;0,2571284,0,6077225,0,002399228;0,3083487,0,5028329,0,001959887;0,3714932,0,5362434,0,001309887;0,3714932,0,5362434,0,001309887;Air
0,0,5327803,0,008024969;0,08350179,0,4757565,0,007196917;0,1170518,0,3715971,0,006454481;0,1430655,0,2676236,0,005688285;0,1648671,0,1613842,0,004907066;0,2003004,0,07430085,0,004064218;0,2489191,0,01417404,0,003190714;0,3276619,0,0,002319594;0,4276896,0,04180302,0,001503903;0,5444266,0,1405467,0,0007688832;0,6762687,0,3262789,0,0002211081;0,8041739,0,5860004,0;0,8759176,0,8329522,0,0002637957;0,8607491,0,9706689,0,0009193863;0,7704754,1,0,00176747;0,6423552,0,9386999,0,002639047;0,5106997,0,7752106,0,003218175;0,4537163,0,5796369,0,003002494;0,4865279,0,46003,0,002253477;0,4928642,0,4501234,0,00191843;Air
