0,2297082,1,0,00749805;0,1664544,0,9351389,0,007268507;0,1036261,0,8705561,0,006957805;0,04723239,0,8029125,0,006400221;0,001807717,0,7277001,0,005773429;0,0,635317,0,005697086;0,07289489,0,6009091,0,006882143;0,1531052,0,6017175,0,007988662;0,2361592,0,5967742,0,008882211;0,3239603,0,5894833,0,009349263;0,3191724,0,5021881,0,008601076;0,2720546,0,4294731,0,007904138;0,2343461,0,3511742,0,007164258;0,2011283,0,2730879,0,006205719;0,1737998,0,1938456,0,005111788;0,150624,0,1152249,0,003843848;0,1302701,0,04185832,0,002230357;0,1184641,0,0;0,1184641,0,0;0,1184641,0,0;Lightning
0,4233118,1,0,00569889;0,3474846,0,9111863,0,006965214;0,2648337,0,8287278,0,008083189;0,1791828,0,7493896,0,00873137;0,1004736,0,6644881,0,009108116;0,03007505,0,5781445,0,008693052;0,0,4778031,0,007504268;0,1073964,0,5122246,0,00777775;0,220906,0,5309135,0,007728386;0,3368655,0,548368,0,007223612;0,4500942,0,5421923,0,005425611;0,3687698,0,4588014,0,0055801;0,2952368,0,3698933,0,005531456;0,2239106,0,2820285,0,005136362;0,1569558,0,1954453,0,004311361;0,09561136,0,108324,0,003185678;0,04410236,0,02336587,0,001538073;0,003623073,0,0;0,003623073,0,0;0,003623073,0,0;Lightning
0,2735088,1,0,004440896;0,2100986,0,9155612,0,004862084;0,1489172,0,8313309,0,004888342;0,09498386,0,7446288,0,004585067;0,04761155,0,6569167,0,003971188;0,008254626,0,5685969,0,003044189;0,0,4708109,0,002088767;0,07492169,0,4645768,0,004043431;0,1496847,0,4727591,0,005942136;0,2290428,0,4855745,0,007598205;0,3146209,0,4747002,0,008969615;0,2810529,0,3936083,0,007565747;0,2124033,0,3384787,0,006246725;0,1647254,0,261205,0,004962491;0,1324246,0,1758922,0,003595911;0,1130706,0,08655278,0,002134955;0,115425,0,0,0002902109;0,1235328,0,002099778,0;0,1235328,0,002099778,0;0,1235328,0,002099778,0;Lightning
0,224874,1,0,006921388;0,175596,0,8928478,0,007483996;0,1179038,0,7901502,0,007916804;0,05620414,0,6912796,0,007922892;0,0,5912755,0,007587676;0,06279178,0,5065254,0,005703942;0,1620375,0,559284,0,006264255;0,2767417,0,5838831,0,00622172;0,3958686,0,5971861,0,005577036;0,5113072,0,5693682,0,004273921;0,4530562,0,4674306,0,004218863;0,3726665,0,3811653,0,004266612;0,3069498,0,2862943,0,003882176;0,2579017,0,1863349,0,002974299;0,212529,0,08865539,0,001726468;0,1665304,0,0;0,1290099,0,02307911,0,0004245007;0,1290099,0,02307911,0,0004245007;0,1290099,0,02307911,0,0004245007;0,1290099,0,02307911,0,0004245007;Lightning
0,1980238,1,0,003332184;0,1537486,0,9144807,0,004181038;0,107459,0,8297984,0,004811069;0,05937811,0,7464158,0,005102657;0,01875755,0,6602839,0,005094002;0,0,5677024,0,004874037;0,08789572,0,5361872,0,005174673;0,1752087,0,5593751,0,005716558;0,2678933,0,5719673,0,005917675;0,3642302,0,5737922,0,005664775;0,360036,0,4802934,0,005257612;0,3095379,0,4000655,0,005168697;0,2692123,0,3160821,0,004779594;0,233841,0,2320941,0,004107691;0,2047119,0,148504,0,003142588;0,1774965,0,06954105,0,001809123;0,1527126,0,0;0,1487079,0,02827301,0,0003572532;0,1487079,0,02827301,0,0003572532;0,1487079,0,02827301,0,0003572532;Lightning
0,2305497,1,0,006447219;0,183658,0,8985781,0,007781916;0,1176447,0,8075915,0,009133443;0,0485153,0,7170334,0,01007825;0,0,6149819,0,01029174;0,08928868,0,5542868,0,008589976;0,1919129,0,6063917,0,007315421;0,3000289,0,6411619,0,00560639;0,4071216,0,6663072,0,003490982;0,4112579,0,5552123,0,002739944;0,3267525,0,4772187,0,004116201;0,2638493,0,3801925,0,004633775;0,2066448,0,2810034,0,004729169;0,1514515,0,1825095,0,004492882;0,09227061,0,08849438,0,004004206;0,03109014,0,0,003163536;0,007284292,0,01006509,0;0,0715283,0,1116036,0,003840358;0,0715283,0,1116036,0,003840358;0,0715283,0,1116036,0,003840358;Lightning
0,3983785,1,0;0,3510383,0,9181947,0,00164536;0,2857547,0,8485147,0,003274989;0,2187223,0,7771017,0,00455803;0,1596527,0,6985691,0,005562269;0,09855618,0,6211957,0,006306671;0,05479793,0,5348572,0,006293096;0,1525242,0,5534836,0,005551666;0,2522663,0,5556384,0,004665969;0,3510383,0,5499395,0,003433005;0,3745326,0,4588587,0,002547395;0,2954661,0,3981026,0,003559665;0,2455673,0,3130502,0,003762752;0,1910764,0,2314929,0,003825152;0,1384076,0,1501047,0,003655681;0,09638029,0,06559955,0,003089788;0,04246339,0,0,001883244;0,0,03631058,0,0023449;0,0,03631058,0,0023449;0,0,03631058,0,0023449;Lightning
0,2209806,1,0,007635749;0,1675029,0,9158607,0,007250379;0,1153136,0,8313868,0,006779254;0,06932908,0,7445508,0,006146021;0,03051318,0,654939,0,005387791;0,003166705,0,5618932,0,004481692;0,0,470992,0,003030079;0,08484593,0,4820695,0,004529997;0,1577791,0,5008857,0,006400332;0,2379621,0,5121908,0,008001033;0,3262637,0,5038841,0,009185301;0,3574735,0,4094431,0,008409272;0,3088112,0,3346851,0,007116861;0,2832855,0,2481678,0,005719428;0,26593,0,1610586,0,004146033;0,2599093,0,07508555,0,002329709;0,2717369,0,0;0,2751985,0,03051615,0,0004961275;0,2751985,0,03051615,0,0004961275;0,2751985,0,03051615,0,0004961275;Lightning
0,2387781,1,0,006106708;0,1807692,0,919141,0,007284188;0,1295028,0,8333628,0,008138171;0,08172643,0,7456506,0,00864582;0,03224365,0,6596672,0,008830398;0,0,5689281,0,008426832;0,09099811,0,5275601,0,007986573;0,1871968,0,5532532,0,007866398;0,2869039,0,5716869,0,007276142;0,3858837,0,5935445,0,006198378;0,4186616,0,5091071,0,004783548;0,3626232,0,4247895,0,005161641;0,3285837,0,3319956,0,004892153;0,2958282,0,2404287,0,004354302;0,2654778,0,1517465,0,003421647;0,2361189,0,06797839,0,002106232;0,2154669,0,0;0,2400742,0,07141464,0,001221872;0,2400742,0,07141464,0,001221872;0,2400742,0,07141464,0,001221872;Lightning
0,2937562,1,0,01088628;0,2333579,0,9159177,0,01173774;0,1780244,0,8287169,0,01225594;0,1224444,0,7425885,0,01244049;0,0797715,0,6506788,0,01233677;0,03887812,0,5600049,0,01189626;0,0,4758472,0,01079369;0,1034046,0,4766563,0,01059774;0,2055351,0,4797067,0,01064841;0,3094472,0,484248,0,01036727;0,4131342,0,501933,0,009741131;0,4968449,0,470894,0,007490739;0,4365996,0,3862754,0,00750514;0,3943322,0,2962981,0,006821304;0,356913,0,2078784,0,005779433;0,3244374,0,1233554,0,00432584;0,2877869,0,04737024,0,002569756;0,257592,0,0;0,2669038,0,01530237,0,0009665015;0,2669038,0,01530237,0,0009665015;Lightning
