0,03958511,0,7797482,0,004851399;0,2567873,0,7536141,0,007879265;0,4793572,0,7439152,0,009851162;0,7055025,0,7294493,0,01005327;0,9303494,0,7077722,0,008571435;0,7769504,0,5406219,0,009413105;0,5963976,0,4031664,0,009617865;0,4228548,0,2587929,0,008584985;0,2538805,0,1179245,0,005793897;0,09509922,0,0,0002333728;0,3070886,0,0009810287,0,004283295;0,5255891,0,02757296,0,006976204;0,7518022,0,05010028,0,00721548;0,9775792,0,07046692,0,005735081;1,0,2965274,0,004954346;0,7833744,0,2638167,0,008322317;0,5859672,0,3746706,0,009518627;0,3926294,0,4911489,0,008548045;0,2019126,0,6015861,0,005921976;0,0,7427113,0;Time
0,01034664,0,9623571,0,01441427;0,2056494,0,9174962,0,01204008;0,4069767,0,8791751,0,01338536;0,6042544,0,8232759,0,01456326;0,7981474,0,7516906,0,01452804;0,8711325,0,5973854,0,009017256;0,671594,0,5414032,0,008588467;0,4880941,0,4478446,0,007473219;0,3245427,0,328662,0,005306829;0,1834135,0,2017595,0,001285226;0,2321876,0,0;0,4048222,0,07049812,0,004363742;0,6083106,0,08348128,0,006223838;0,8106619,0,1302007,0,005240438;0,6673316,0,2810117,0,005927104;0,5225119,0,4292359,0,006956012;0,3923012,0,5904034,0,007804552;0,2533131,0,7445723,0,008248718;0,1144115,0,8971454,0,009241469;0,1,0,009445215;Time
0,2515845,1,0,03846766;0,3731347,0,894063,0,03004624;0,5352477,0,8208534,0,02220185;0,7252778,0,775822,0,01515226;0,9014031,0,6888765,0,008104953;0,7429679,0,517024,0,0116541;0,5556635,0,4193217,0,01760682;0,3709542,0,2931992,0,02218446;0,1697986,0,1766436,0,02538246;0,3296543,0,03523428,0,01979876;0,5428489,0,03015529,0,01403848;0,7438048,0,0,007357549;0,9368294,0,01690692,0;0,8069255,0,1639135,0,007147125;0,6723304,0,3053995,0,01423318;0,5259727,0,442966,0,02085341;0,3840452,0,5990748,0,02654387;0,2185308,0,7490182,0,03088566;0,05674799,0,9157379,0,03367792;0,0,9573641,0,03413212;Time
0,0,6185284,0,003095716;0,1804038,0,7068273,0,01115156;0,3721631,0,7887714,0,01864143;0,5767022,0,8707544,0,02519441;0,8176816,0,9264773,0,02893904;0,6285296,0,7927913,0,02349624;0,4684241,0,6290005,0,0176801;0,3392874,0,4601662,0,0105024;0,248529,0,2552808,0,003987364;0,2736917,0,0,0007840227;0,4314389,0,07707964,0,01005098;0,6115859,0,1556342,0,0182344;0,8222814,0,2030914,0,02510612;1,0,354118,0,03044883;0,7880903,0,4651085,0,0256772;0,5769979,0,5677633,0,02026772;0,3674777,0,6377915,0,01355981;0,1634056,0,6789522,0,005886069;0,01611485,0,6431034,0;0,01611485,0,6431034,0;Time
0,07571585,0,8326942,0,01584459;0,2126528,0,857669,0,02731259;0,3782806,0,9019732,0,03770076;0,5784816,0,9405137,0,04662015;0,5361587,0,7728951,0,03684802;0,4068056,0,6235679,0,02787131;0,3090206,0,4732881,0,01805178;0,2321198,0,2935542,0,008924276;0,1971579,0,09697449,0;0,3772521,0,0,009311026;0,4889536,0,1321212,0,01954545;0,6689766,0,1241581,0,02969678;0,885336,0,1582146,0,03779779;1,0,4065497,0,03787229;0,7778105,0,5401165,0,03314953;0,5537154,0,6654264,0,02791678;0,3306916,0,7764691,0,02169102;0,1134174,0,861935,0,01404416;0,0,8913178,0,007477556;0,0,8913178,0,007477556;Time
1,0,9169002,0,03018909;0,8088866,0,9332933,0,01971465;0,5975868,0,9555956,0,01221622;0,366558,0,9584453,0,008116744;0,4360192,0,7385105,0,01542694;0,5676407,0,5893711,0,02659893;0,663388,0,415604,0,03867873;0,7229942,0,2272927,0,05180515;0,6223671,0,0,0553149;0,4906883,0,01609767,0,03836779;0,3475915,0,0362841,0,02244644;0,1805532,0,04440441,0,008841092;0,0,1485199,0;0,1270849,0,3302549,0,007546082;0,2612607,0,4817865,0,0179413;0,3877738,0,6205848,0,03025045;0,5030213,0,7346982,0,04531819;0,5907627,0,8476392,0,06255659;0,5283735,0,9945388,0,0831439;0,5079201,0,9212748,0,07811993;Time
1,0,8042523,0;0,7781997,0,7903364,0,01239265;0,5671544,0,8224425,0,02669191;0,364896,0,8548865,0,04251632;0,1653413,0,8495089,0,05929312;0,2063735,0,6459783,0,05225252;0,358773,0,5042344,0,04022019;0,513419,0,3549461,0,03023861;0,6632738,0,194376,0,02295386;0,5727009,0,0,03052066;0,3550157,0,0155461,0,04359481;0,1557791,0,02557552,0,06034489;0,0,06898334,0,08053482;0,06335732,0,2759731,0,07852197;0,2024572,0,4326568,0,06702082;0,3610194,0,5667965,0,05386963;0,5348694,0,6881635,0,04101539;0,7233311,0,7851775,0,02722866;0,8873206,0,8265178,0,01808638;0,8873206,0,8265178,0,01808638;Time
0,9644336,0,7852009,0,03877788;0,7313467,0,870029,0,03543902;0,4877979,0,9360237,0,03321869;0,2309657,0,966112,0,03280037;0,4145025,0,7753774,0,02931864;0,6380748,0,6504623,0,03067014;0,7998229,0,459738,0,03446272;0,9308442,0,2473485,0,03884481;1,0,00175052,0,04220041;0,7924913,0,0,03185367;0,6163478,0,1061639,0,02044376;0,4197335,0,1799946,0,009963806;0,2029162,0,2257656,0,001388832;0,0,3840126,0;0,1875734,0,4752147,0,01075025;0,3903866,0,5336718,0,02085178;0,580802,0,613928,0,03164387;0,7160039,0,732397,0,04641967;0,796466,0,7825957,0,05968951;0,796466,0,7825957,0,05968951;Time
1,0,5483123,0,02201034;0,9164226,0,5112225,0,008174093;0,7664813,0,5700133,0,002204558;0,5871407,0,5788159,0;0,3908059,0,5877046,0,003960765;0,401206,0,4834051,0,0193261;0,535735,0,3948234,0,02556387;0,6282246,0,2728405,0,03383341;0,7110189,0,1602788,0,04393453;0,7295011,0,01381471,0,05484083;0,5483437,0,0,05355059;0,3657922,0,0005012139,0,05247817;0,1742031,0,007667006,0,0545912;0,0,0923095,0,05933462;0,1574595,0,2030856,0,0547351;0,3256011,0,29935,0,04930741;0,5031717,0,3785104,0,04488116;0,6761845,0,4640771,0,04183912;0,8269246,0,58169,0,03954499;0,828162,0,6026235,0,03981518;Time
0,4810765,0,8427105,0,1165794;0,600069,0,8647678,0,0913123;0,7031987,0,8878821,0,06583202;0,7957183,0,8982306,0,04020851;0,6858291,0,6843328,0,04118425;0,5880568,0,6021199,0,06531864;0,4537245,0,4395882,0,0822789;0,3016669,0,2886082,0,09930979;0,1462399,0,1117726,0,1108617;0,1497348,0,0,0894707;0,3114399,0,0797225,0,06726096;0,4464,0,1060804,0,04241503;0,5463696,0,1090312,0,01682685;0,5371407,0,2797455,0;0,4664693,0,402777,0,02185528;0,374745,0,5354979,0,04285713;0,2763867,0,672603,0,06334363;0,168381,0,8172315,0,08286814;0,1,0,1083896;0,1,0,1083896;Time
