1,0,2518564,0,0556732;0,9072635,0,1627724,0,04752854;0,7975599,0,09301282,0,03964075;0,6733672,0,04868235,0,03220737;0,5418264,0,01423859,0,02639083;0,4057006,0,0,02091644;0,2687891,0,01706214,0,01600223;0,1389234,0,06538182,0,011462;0,04233585,0,164508,0,007024855;0,0,2959279,0,002791701;0,02774324,0,4324336,0;0,1110852,0,5461265,9,714019E-06;0,2277312,0,622388,0,003814911;0,3612752,0,6358754,0,0106946;0,4590716,0,5454616,0,01776478;0,4336424,0,4073585,0,01886031;0,3266242,0,3174887,0,01580741;0,2142092,0,3494025,0,01005455;0,2142092,0,3494025,0,01005455;0,2142092,0,3494025,0,01005455;Air
1,0,4409433,0,03767015;0,9312783,0,3213725,0,03183423;0,8472471,0,2116339,0,0259276;0,7317138,0,1414636,0,01841746;0,6053798,0,08415125,0,01217169;0,4761227,0,02581884,0,007537459;0,3350706,0,0,003954367;0,1932213,0,02672747,0,001388663;0,07118182,0,1045097,0,0001842978;0,003951688,0,2324896,0;0,0,3767391,0,0008550562;0,05743235,0,5087477,0,002769289;0,15277,0,6155376,0,006003609;0,2772011,0,6811562,0,01131235;0,4149101,0,6520029,0,01687236;0,4843347,0,5265689,0,01991113;0,3910457,0,420139,0,01561817;0,234264,0,4022321,0,01124538;0,234264,0,4022321,0,01124538;0,234264,0,4022321,0,01124538;Air
1,0,3148707,0,06063975;0,9117082,0,2087831,0,0605843;0,7951918,0,1372346,0,05709537;0,6722217,0,07714989,0,05357438;0,5427195,0,0331127,0,04982398;0,4091727,0,009132738,0,04510485;0,2755303,0,0,03929252;0,1485766,0,0189613,0,03119863;0,04366319,0,07995059,0,02127711;0,0,1903871,0,01124795;0,02397126,0,3151316,0,003881413;0,08662184,0,4348836,0;0,1796453,0,5382227,0,0003952084;0,2942742,0,6052483,0,006854446;0,4069287,0,6109802,0,01869058;0,4746327,0,534761,0,03197437;0,4597159,0,4100947,0,0398046;0,3673361,0,3075819,0,03758828;0,2432526,0,2753999,0,02946069;0,1956319,0,264745,0,02660508;Air
1,0,2600087,0,06374814;0,9150512,0,1932905,0,05502725;0,8188109,0,1333672,0,04760082;0,7120456,0,09220847,0,04032276;0,6002876,0,056777,0,03390544;0,485396,0,02537099,0,02814005;0,3684445,0,0,02251204;0,2483028,0,004100806,0,01699354;0,1363502,0,04848747,0,01155393;0,04847492,0,1312383,0,006395341;0,0,243034,0,002194842;0,00356073,0,3668243,0;0,05214868,0,4816594,0,001016567;0,1467812,0,5576091,0,005721032;0,2586271,0,5779122,0,01364986;0,3523239,0,5093226,0,02073756;0,3387404,0,3857521,0,02018022;0,2466261,0,3162456,0,0131247;0,1865835,0,3371641,0,01051695;0,1865835,0,3371641,0,01051695;Air
1,0,562835,0,03293836;0,996309,0,4219033,0,03274461;0,9547335,0,2905828,0,02829481;0,8899856,0,1686141,0,02380548;0,7889913,0,07800853,0,01763136;0,6628029,0,02126468,0,01261197;0,5238619,0,0,009218412;0,3831064,0,01434925,0,007332091;0,2472551,0,05415185,0,006625126;0,1243222,0,1243429,0,005552042;0,03267981,0,2321282,0,004653269;0,0,3693378,0,003007356;0,03954339,0,5039243,0,0008948845;0,129558,0,6124768,0;0,2562545,0,6745083,0,002822029;0,3893998,0,6600761,0,01021309;0,3833138,0,5417569,0,02066075;0,2683643,0,5098132,0,02998284;0,2821329,0,5195177,0,02892661;0,2821329,0,5195177,0,02892661;Air
1,0,3831486,0,08175912;0,921607,0,2813714,0,07391322;0,8280544,0,1918338,0,0662184;0,7224813,0,1086553,0,06029735;0,6039468,0,05048301,0,05316523;0,476912,0,01321286,0,04601435;0,3466895,0,0,03818721;0,2191436,0,01483506,0,02948763;0,1039833,0,06646984,0,02018428;0,03048934,0,1680685,0,01096103;0,0,2953305,0,003697613;0,01436462,0,4325366,0;0,05236477,0,5680474,5,931186E-05;0,1340833,0,6735556,0,006646477;0,241157,0,6925922,0,0195643;0,3101006,0,6046525,0,03174756;0,2752881,0,469393,0,03321819;0,1732596,0,3938957,0,02433155;0,1196214,0,4298356,0,01917547;0,1196214,0,4298356,0,01917547;Air
1,0,3310747,0,04594818;0,9754372,0,2061344,0,0372744;0,9021814,0,1129022,0,02608498;0,7956677,0,0523513,0,01536524;0,6740794,0,0,007089051;0,5342987,0,002054406,0,001646678;0,391139,0,01045224,0;0,2517458,0,039286,0,001147719;0,1288959,0,1071084,0,003929163;0,04183599,0,2159289,0,0074506;0,0003153693,0,3498437,0,01071692;0,0,4912733,0,01330352;0,05978501,0,6210523,0,01421527;0,1677855,0,7146538,0,01415895;0,3092692,0,7238987,0,01265307;0,4410575,0,6686099,0,01256465;0,4633406,0,5275587,0,0120167;0,3571963,0,4316234,0,01108748;0,2873465,0,4417423,0,011101;0,2873465,0,4417423,0,011101;Air
1,0,2139507,0,02016856;0,9440436,0,1303943,0,01759401;0,8624201,0,07299963,0,01414755;0,7686933,0,03654245,0,0110301;0,6695603,0,01624172,0,008271866;0,5686365,0,002399022,0,006148205;0,4664848,0,0,004400813;0,3644013,0,007765555,0,003020451;0,2631761,0,02364913,0,00219259;0,166209,0,05678065,0,00152355;0,07579091,0,1048805,0,001115659;0,01259771,0,1854524,0,0005407748;0,0,2869503,0;0,052625,0,3746738,0,0006445241;0,1545721,0,3821552,0,002660172;0,220693,0,3056252,0,005530684;0,1707058,0,2166056,0,004480046;0,06873596,0,2264973,0,003119937;0,05077741,0,2333134,0,003364387;0,05077741,0,2333134,0,003364387;Air
1,0,06750984,0,2409658;0,9806119,0,18093,0,2171908;0,9299303,0,2951378,0,1941296;0,8349137,0,3398213,0,1690444;0,7358376,0,2467283,0,1470908;0,6364586,0,1370039,0,1266292;0,5242351,0,04648591,0,1054927;0,3988943,0,0,08291143;0,2702969,0,01193578,0,05971013;0,1520297,0,08180854,0,03739303;0,06046652,0,2157982,0,01857013;0,0130415,0,4012118,0,006169532;0,0,6071342,0;0,05513481,0,808149,0,004175818;0,1862012,0,9004998,0,02326946;0,3023781,0,8329143,0,04598512;0,3493184,0,644017,0,05730555;0,2438201,0,5654196,0,03465901;0,1591639,0,6817025,0,02564658;0,1591639,0,6817025,0,02564658;Air
1,0,3354623,0,001623473;0,8769004,0,3162013,0,0006476831;0,7610794,0,2713104,0,001069615;0,6603798,0,2020908,0,003527854;0,5582517,0,1341722,0,005601692;0,4571699,0,06564402,0,008030361;0,3483,0,009908017,0,01022646;0,2246272,0,0,01062166;0,1093248,0,04695617,0,009299001;0,0305338,0,1422424,0,00669917;0,0,2608656,0,003501128;0,01240094,0,3829826,0,0008472764;0,05809246,0,4984033,0;0,1550163,0,5762753,0,001852635;0,27747,0,5620912,0,005449864;0,3069119,0,4437954,0,009099408;0,1823839,0,4411478,0,007685195;0,146928,0,5600076,0,00847447;0,1425062,0,6127412,0,009103957;0,1425062,0,6127412,0,009103957;Air
